Waffles, buttermilk, frozen, ready-to-heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.62,129,541,18.66,5.75,4.27,1.18,0,1.18,0.74,0.44,0,0,0,0,4,0.75,19,276,310,881,1.63,0.168,0.001,36.8,0,0.391,0.187,5.575,0.017,0.356,1,0,1,1,75.8,3.3,0.43,0,12,12,0,0,0,39,0,0,0.2,0,0,0.03,0,0.01,0,0.01,0,27,0.7,0,0,1.833,0,0,0,0,0,0.061,0,1.148,0.015,0.582,0.008,0.018,2.513,0,0,0.142,0,2.335,0.036,0,0.902,0.718,0.026,0,0.025,0,0.132,0,0,0,0.042,57,0.174,0.833,0.841,1.492,1.572,0.445,0.21,0.745,0.603,0.943,1.193,0.813,1.1,1.627,2.667,0.984,0.803,0.73,0,0,,,,
Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, unheated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.16,159,663,22.82,7.4,2.73,0.17,0,0.04,0,0.04,0,0,0,0,9,1.05,19,248,289,839,2.2,0.097,0.022,43.7,0,0.239,0.23,6.227,0.407,0.337,1,0,1,1,116.7,1.7,0.57,0,12,12,0,0,0,39,0,0,0.25,0,0.01,0.04,0,0.02,0,0.01,0,0,0,2.236,0,0,0,0,0,0.081,0,1.424,0.021,0.688,0.01,0.013,2.965,0,0,0.163,0,2.755,0.047,0,0.967,0.835,0.033,0,0.033,0,0.066,0,0,0,0.049,63,0.213,1.017,1.027,1.823,1.919,0.543,0.256,0.911,0.737,1.153,1.458,0.994,1.346,1.989,3.259,1.208,0.984,0.892,0,0,,,,,,
Pork, cured, ham with natural juices, shank, bone-in, separable lean and fat, unheated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.04,191,797,22.35,11.11,2.53,0.32,0,0.32,0.04,0.16,0.12,0,0,0,6,1.01,19,233,279,779,2.53,0.114,0.022,46.6,0,0.235,0.211,4.856,0.489,0.361,3,0,3,3,86.9,2.6,0.36,0,10,10,0,0,0,35,0,0,0.34,0,0,0.06,0,0.03,0,0.02,0,0,0,3.614,0,0,0,0,0,0.129,0,2.309,0.029,1.115,0.017,0.015,5.088,0,0,0.254,0,4.756,0.078,0,1.419,1.256,0.054,0,0.053,0,0.056,0,0,0,0.085,62,0.207,0.993,1.003,1.781,1.873,0.53,0.251,0.89,0.719,1.127,1.426,0.974,1.32,1.947,3.187,1.196,0.967,0.873,0,0,,,,,,
Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, unheated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.86,200,836,19.7,13.26,2.76,0.43,0,0.43,0.05,0.26,0.12,0,0,0,8,0.94,19,231,278,838,2.15,0.107,0.022,36,0,0.259,0.185,6.31,0.371,0.306,1,0,1,1,88.1,2.6,0.47,0,11,11,0,0,0,36,0,0,0.34,0,0,0.07,0,0.04,0,0.02,0,0,0,4.373,0,0,0,0,0,0.16,0,2.792,0.039,1.342,0.021,0.019,6.03,0,0,0.312,0,5.626,0.092,0,1.83,1.614,0.071,0,0.066,0,0.079,0,0,0,0.105,67,0.182,0.873,0.882,1.566,1.645,0.466,0.222,0.784,0.631,0.992,1.256,0.858,1.165,1.715,2.805,1.065,0.855,0.769,0,0,,,,,,
Pork, cured, ham -- water added, whole, boneless, separable lean and fat, unheated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.85,121,508,17.06,5.38,3.52,1.42,0,1.42,0.09,1.28,0.05,0,0,0,8,0.85,19,262,312,1126,1.77,0.101,0.022,34.6,0,0.397,0.183,5.389,0.723,0.407,2,0,2,2,70.6,3.5,0.46,0,13,13,0,0,0,42,0,0,0.23,0,0.01,0.03,0.01,0.03,0,0,0,22,0.6,0,0,1.889,0,0,0,0,0.001,0.067,0,1.196,0.014,0.596,0.007,0.008,2.571,0,0,0.143,0.002,2.387,0.04,0,0.759,0.653,0.028,0,0.026,0,0.052,0,0,0,0.047,50,0.16,0.762,0.769,1.365,1.438,0.407,0.192,0.682,0.552,0.862,1.091,0.743,1.005,1.487,2.439,0.896,0.733,0.667,0,0,,,,
Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, unheated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.88,164,687,15.73,10.77,3.04,1.1,0,1.1,0.2,0.87,0.04,0,0,0,8,0.98,16,220,213,1011,1.74,0.181,0.022,32,0,0.35,0.182,4.352,0.412,0.277,1,0,1,1,63.2,3.9,0.38,0,9,9,0,0,0,31,0,0,0.29,0,0.01,0.06,0,0.03,0,0.02,0,0,0,3.554,0,0,0,0,0,0.129,0,2.261,0.028,1.106,0.016,0.014,4.88,0,0,0.245,0,4.558,0.077,0,1.459,1.294,0.058,0,0.055,0,0.052,0,0,0,0.084,55,0.145,0.696,0.704,1.25,1.312,0.371,0.177,0.625,0.504,0.792,1.002,0.685,0.93,1.369,2.238,0.852,0.683,0.613,0,0,,,,,,
Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, unheated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.21,167,699,16.65,11.02,2.89,0.66,0,0.66,0.45,0.17,0.04,0,0,0,7,0.72,17,214,219,964,1.84,0.097,0.022,35.7,0,0.306,0.183,3.407,0.439,0.235,1,0,1,1,68.6,2.3,0.31,0,9,9,0,0,0,32,0,0,0.32,0,0.01,0.08,0,0.03,0,0.02,0,0,0,3.607,0,0,0,0,0,0.13,0,2.29,0.03,1.126,0.018,0.013,4.975,0,0,0.243,0,4.653,0.078,0,1.457,1.299,0.057,0,0.056,0,0.044,0,0,0,0.084,52,0.153,0.737,0.745,1.323,1.389,0.393,0.187,0.662,0.533,0.839,1.061,0.726,0.985,1.45,2.37,0.903,0.723,0.649,0,0,,,,,,
Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, unheated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.49,172,718,13.99,12.5,3.22,0.8,0,0.62,0.48,0.11,0.03,0,0,0,6,1.02,15,218,199,1069,1.33,0.092,0.022,26.4,0,0.235,0.178,4.819,0.371,0.251,2,0,2,2,57.8,3.5,0.5,0,10,10,0,0,0,32,0,0,0.27,0,0,0.07,0,0.03,0,0.02,0,0,0,4.176,0,0,0,0,0,0.152,0,2.647,0.035,1.307,0.021,0.015,5.639,0,0,0.288,0,5.264,0.086,0,1.566,1.393,0.061,0,0.057,0,0.054,0,0,0,0.1,54,0.128,0.618,0.625,1.11,1.164,0.329,0.157,0.555,0.447,0.704,0.891,0.609,0.828,1.217,1.988,0.764,0.609,0.545,0,0,,,,,,
Pork, cured, ham -- water added, whole, boneless, separable lean and fat, heated, roasted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.72,126,527,17.77,5.48,3.63,1.54,0,1.54,0.13,1.36,0.06,0,0,0,9,0.82,19,268,313,1181,1.8,0.097,0.022,33.8,0,0.36,0.181,5.734,0.714,0.39,1,0,1,1,72.5,4.2,0.4,0,13,13,0,0,0,44,0,0,0.21,0,0.01,0.03,0,0.02,0,0.01,0,29,0.7,0,0,1.787,0,0,0,0.003,0.002,0.064,0,1.132,0.013,0.555,0.007,0.01,2.49,0,0,0.149,0.003,2.302,0.037,0,0.679,0.578,0.025,0,0.024,0,0.053,0,0,0,0.009,54,0.166,0.794,0.801,1.422,1.499,0.424,0.2,0.71,0.576,0.899,1.136,0.774,1.047,1.55,2.541,0.933,0.764,0.695,0,0,,,,
Pork, cured, ham and water product, rump, bone-in, separable lean and fat, heated, roasted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.6,186,777,19.46,11.48,3.3,1.15,0,1.03,0.27,0.58,0.18,0,0,0,10,0.82,18,213,254,1181,1.95,0.124,0.022,39.4,0,0.322,0.175,3.901,0.588,0.316,2,0,2,2,80.4,3.1,0.47,0,12,12,0,0,0,38,0,0,0.23,0,0.02,0.06,0.02,0.02,0,0.04,0,0,0,3.783,0,0,0,0.007,0.007,0.139,0,2.406,0.028,1.161,0.018,0.015,5.265,0,0,0.273,0,4.904,0.089,0,1.479,1.303,0.058,0,0.057,0,0.062,0,0,0,0.087,67,0.18,0.863,0.873,1.549,1.628,0.461,0.219,0.775,0.625,0.981,1.241,0.848,1.15,1.695,2.773,1.048,0.843,0.76,0,0,,,,,,
Pork, cured, ham and water product, shank, bone-in, separable lean and fat, heated, roasted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.03,234,979,18.17,17.29,3.1,1.42,0,0.99,0.47,0.42,0.09,0,0,0,8,1,15,193,216,945,2.36,0.162,0.022,37.3,0,0.362,0.171,4.159,0.534,0.346,1,0,1,1,75.2,3.9,0.42,0,12,12,0,0,0,38,0,0,0.31,0,0,0.08,0.01,0.04,0,0.06,0,0,0,5.715,0,0,0,0.013,0.014,0.204,0,3.647,0.044,1.742,0.029,0.022,7.914,0,0,0.421,0,7.362,0.131,0,2.281,2.019,0.086,0,0.086,0,0.09,0,0,0,0.133,72,0.165,0.799,0.809,1.436,1.503,0.425,0.205,0.719,0.577,0.912,1.155,0.792,1.077,1.58,2.576,1.007,0.795,0.707,0,0,,,,,,
Pork, cured, ham and water product, slice, bone-in, separable lean and fat, heated, pan-broil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.21,155,649,19.85,7.78,3.75,1.41,0,1.03,0,1.03,0,0,0,0,11,0.9,19,250,281,1188,2.16,0.131,0.022,23.8,0,0.374,0.177,4.855,0.58,0.427,2,0,2,2,84.1,3.6,0.44,0,11,11,0,0,0,38,0,0,0.15,0,0.01,0.05,0,0.01,0,0.03,0,0,0,2.586,0,0,0,0.004,0.004,0.091,0,1.649,0.019,0.794,0.012,0.013,3.577,0,0,0.192,0,3.328,0.057,0,1.032,0.894,0.036,0,0.038,0,0.064,0,0,0,0.058,64,0.185,0.884,0.892,1.584,1.667,0.472,0.223,0.792,0.64,1.002,1.268,0.865,1.171,1.73,2.833,1.055,0.857,0.776,0,0,,,,,,
Pork, cured, ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.93,118,494,20.89,3.4,3.8,1.04,0,1.04,0.31,0.72,0.01,0,0,0,6,0.93,22,321,363,1160,2.13,0.272,0.026,36.9,0,0.513,0.217,7.374,0.839,0.504,1,0,1,1,81.9,6.2,0.42,0,13,13,0,0,0,44,0,0,0.22,0,0.01,0.03,0,0.02,0,0,0,37,0.9,0,0,1.054,0,0,0,0,0.001,0.037,0,0.667,0.006,0.329,0.005,0.009,1.445,0,0,0.087,0.003,1.334,0.02,0,0.454,0.368,0.016,0,0.013,0,0.058,0,0,0,0.002,58,0.196,0.934,0.943,1.673,1.764,0.499,0.235,0.835,0.677,1.057,1.336,0.91,1.23,1.822,2.989,1.092,0.897,0.817,0,0,,,,
Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, heated, roasted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.53,139,581,22.18,5.1,3.73,1.06,0,1.06,0.48,0.58,0,0,0,0,4,0.83,22,308,345,977,1.8,0.193,0.022,41.1,0,0.463,0.226,6.619,1.032,0.422,1,0,1,1,83.7,3.6,0.5,0,13,13,0,0,0,43,0,0,0.19,0,0,0.03,0,0,0,0,0,33,0.8,0,0,0.95,0,0,0,0.001,0.001,0.032,0,0.598,0.008,0.297,0.004,0.009,1.925,0,0,0.077,0,0.611,0.02,0,0.625,0.161,0.007,0,0.013,0,0.067,0,0,0,0.01,64,0.208,0.991,1,1.775,1.871,0.53,0.249,0.887,0.718,1.122,1.419,0.966,1.307,1.934,3.172,1.164,0.954,0.868,0,0,,,,
Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, heated, roasted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.62,114,476,20.54,3.13,3.86,0.84,0,0.81,0.37,0.44,0,0,0,0,6,0.84,22,318,367,1179,1.98,0.272,0.027,32.7,0,0.619,0.215,6.82,0.89,0.461,2,0,2,2,79.6,7.8,0.42,0,13,13,0,0,0,44,0,0,0.27,0,0.01,0.03,0,0.03,0,0,0,30,0.8,0,0,1.084,0,0,0,0.001,0.003,0.039,0,0.685,0.008,0.336,0.005,0.008,1.479,0,0,0.092,0.003,1.364,0.021,0,0.452,0.37,0.017,0,0.012,0,0.054,0,0,0,0.001,56,0.193,0.919,0.927,1.646,1.735,0.491,0.231,0.822,0.667,1.039,1.314,0.895,1.21,1.792,2.94,1.073,0.882,0.804,0,0,,,,
Pork, cured, ham, rump, bone-in, separable lean and fat, heated, roasted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.82,177,741,23.95,8.88,2.98,0.64,0,0.64,0.54,0.1,0,0,0,0,7,1.46,23,263,370,826,2.91,1.093,0.028,23.5,0,0.531,0.284,6.871,0.705,0.446,0,0,0,0,92.6,6.4,0.61,0,1,1,0,0,0,5,0,0,0.33,0,0,0.04,0,0.01,0,0.03,0,33,0.8,0,0,2.85,0,0,0,0.007,0.006,0.102,0,1.802,0.024,0.89,0.013,0.006,3.791,0,0,0.211,0,3.519,0.061,0,1.27,1.087,0.055,0,0.043,0.002,0.083,0,0,0,0.063,71,0.222,1.065,1.076,1.91,2.009,0.569,0.269,0.955,0.771,1.209,1.529,1.043,1.414,2.087,3.417,1.276,1.035,0.936,0,0,,,,
Pork, cured, ham, shank, bone-in, separable lean and fat, heated, roasted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.67,191,799,24.39,9.35,2.8,0.64,0,0.64,0.54,0.1,0,0,0,0,7,1.42,22,257,356,810,2.59,0.158,0.026,23.4,0,0.46,0.298,6.885,0.648,0.44,1,0,1,1,93.5,6.3,0.58,0,1,1,0,0,0,5,0,0,0.33,0,0,0.04,0,0.01,0,0.03,0,39,1,0,0,3.018,0,0,0,0.007,0.006,0.109,0,1.907,0.024,0.945,0.014,0.006,4.082,0,0,0.227,0,3.79,0.065,0,1.288,1.102,0.057,0,0.043,0.003,0.083,0,0,0,0.066,70,0.227,1.085,1.096,1.945,2.047,0.579,0.274,0.972,0.786,1.231,1.557,1.062,1.439,2.125,3.48,1.299,1.053,0.953,0,0,,,,
Pork, cured, ham, shank, bone-in, separable lean and fat, unheated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.23,177,739,21.61,9.85,2.91,0.41,0,0.06,0,0.06,0,0,0,0,6,0.92,20,243,339,816,2.18,0.347,0.022,20.5,0,0.444,0.218,6.382,0.62,0.429,0,0,0,0,82.5,5.5,0.54,0,2,2,0,0,0,6,0,0,0.31,0,0,0.05,0,0.02,0,0.02,0,0,0,3.18,0,0,0,0.001,0,0.114,0,2.004,0.027,1.012,0.014,0.007,4.269,0,0,0.22,0,3.984,0.065,0,1.366,1.182,0.06,0,0.047,0.002,0.075,0,0,0,0.074,61,0.201,0.961,0.971,1.723,1.813,0.513,0.243,0.861,0.696,1.09,1.38,0.941,1.276,1.883,3.083,1.153,0.934,0.844,0,0,,,,,,
Pork, cured, ham, slice, bone-in, separable lean and fat, heated, pan-broil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.57,181,757,25.48,8.48,3.08,0.7,0,0.7,0.57,0.13,0,0,0,0,14,1.34,25,285,405,852,2.87,0.417,0.022,24.4,0,0.547,0.296,7.333,0.726,0.509,2,0,2,2,102.4,6.7,0.63,0,1,1,0,0,0,4,0,0,0.3,0,0,0.04,0,0,0,0.02,0,40,1,0,0,2.75,0,0,0,0.003,0.003,0.057,0,0.998,0.013,0.493,0.008,0.003,3.838,0,0,0.199,0,1.949,0.053,0,1.043,0.493,0.023,0,0.035,0.002,0.08,0,0,0,0.06,73,0.237,1.135,1.146,2.034,2.142,0.606,0.286,1.017,0.822,1.287,1.627,1.11,1.503,2.221,3.638,1.35,1.099,0.996,0,0,,,,
Pork, cured, ham, slice, bone-in, separable lean only, unheated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.97,130,543,24.36,3.59,2.79,0,0,0,0,0,0,0,0,0,13,1.23,23,263,370,760,2.43,0.148,0.022,22.3,0,0.492,0.251,6.493,0.683,0.482,1,0,1,1,93.1,6.1,0.6,0,0,0,0,0,0,0,0,0,0.29,0,0,0.03,0,0,0,0.02,0,0.3,0,1.099,0,0,0,0,0,0.039,0,0.682,0.01,0.364,0.005,0,1.414,0,0,0.087,0,1.309,0.019,0,0.565,0.449,0.026,0,0.014,0.003,0.074,0,0,0,0.027,65,0.229,1.09,1.1,1.951,2.058,0.583,0.274,0.974,0.79,1.232,1.559,1.061,1.435,2.125,3.486,1.272,1.046,0.953,0,0,,,,,,
Pork, fresh, enhanced, loin, tenderloin, separable lean only, raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.91,106,443,20.39,2.09,1.56,0,0,0,4,0.92,23,290,527,243,1.73,0.103,0.011,35.2,0,0.757,0.337,6.45,0.824,0.756,0,0,0,0,78.7,2.9,0.5,0,0,0,0,0,0,0,0,0,0.21,0,8,0.2,0,0,0.671,0,0,0,0,0,0.021,0,0.415,0.003,0.231,0,0.762,0,0,0.047,0,0.703,0.011,0,0.352,0.288,0.007,0,0.007,0,0.05,0,0,0,0.02,48,0.215,0.915,1.003,1.737,1.891,0.562,0.235,0.857,0.776,1.065,1.357,0.881,1.197,1.995,3.255,0.919,0.824,0.882,0,0,,,,,,,,,,,,,,,,,,
Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution cooked, braised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.2,227,951,27.58,12.14,1.21,0,0,0,26,1.82,21,234,388,154,4.85,0.208,0.012,45.3,0,0.424,0.381,3.575,1.419,0.488,0,0,0,0,112.8,3.7,0.94,0,0,0,0,0,0,0,0,0,0.11,0,42,1,0,0,4.62,0,0,0,0.013,0.01,0.155,0.002,2.807,0.034,1.578,0,5.702,0,0,0.306,0,5.307,0.089,0,1.29,1.108,0.044,0,0.045,0.006,0.087,0,0,0,0.094,98,0.29,1.238,1.357,2.35,2.558,0.76,0.318,1.159,1.05,1.441,1.835,1.191,1.619,2.698,4.403,1.243,1.115,1.193,0,0,,,,,,,,,,,,,,,,,,
Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution, raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.85,122,511,18.29,5.36,1.32,0.18,0,0,14,1.04,19,223,419,165,3.1,0.125,0.01,28.8,0,0.512,0.367,3.837,1.531,0.509,0,0,0,0,76.9,4,0.89,0,0,0,0,0,0,0,0,0,0.23,0,21,0.5,0,0,1.873,0,0,0,0.002,0,0.063,0.001,1.148,0.013,0.637,0.001,2.329,0,0,0.13,0.001,2.164,0.034,0,0.581,0.485,0.018,0,0.018,0,0.061,0,0,0,0.036,59,0.193,0.821,0.9,1.558,1.697,0.504,0.211,0.769,0.696,0.956,1.217,0.79,1.074,1.79,2.921,0.824,0.74,0.791,0,0,,,,,,,,,,,,,,,,,,
Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, broiled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.06,170,712,29.65,5.73,2.09,0,0,0,9,0.56,29,317,608,315,1.74,0.065,0.014,55.6,0,0.664,0.24,8.927,0.92,0.465,0,0,0,0,78.8,4.1,0.68,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,22,0.6,0,0,1.957,0,0,0,0.007,0.005,0.072,0.003,1.221,0.013,0.627,0.009,0,0,2.293,0.001,0,0.139,0.019,2.096,0.037,0.001,0.784,0.637,0.02,0,0.023,0.013,0.072,0.001,0.006,0.001,0.017,70,0.261,1.114,1.221,2.114,2.301,0.683,0.286,1.043,0.944,1.296,1.651,1.072,1.456,2.427,3.961,1.118,1.003,1.073,0,0,,,,,,,,,
Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat,with added solution, raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.36,169,709,17.19,11.12,1.25,0.16,0,0,15,0.97,18,211,391,155,2.83,0.116,0.01,26.6,0,0.474,0.335,3.763,1.418,0.48,0,0,0,0,71.7,3.7,0.96,0,0,0,0,0,0,0,0,0,0.21,0,18,0.5,0,0,3.912,0,0,0,0.006,0.005,0.134,0.004,2.382,0.034,1.326,0.001,4.686,0.001,0,0.235,0.001,4.375,0.074,0,1.434,1.258,0.056,0,0.047,0.005,0.068,0,0,0,0.103,62,0.181,0.772,0.846,1.464,1.594,0.473,0.198,0.722,0.654,0.898,1.144,0.742,1.009,1.681,2.744,0.774,0.695,0.743,0,0,,,,,,,,,,,,,,,,,,
Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, with added solution, cooked, braised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.13,263,1100,25.84,16.94,1.19,0.03,0,0,27,1.72,20,227,370,151,4.48,0.192,0.012,42.3,0,0.406,0.357,3.61,1.329,0.463,0,0,0,0,106.2,3.5,0.98,0,0,0,0,0,0,0,0,0,0.12,0,44,1.1,0,0,6.288,0,0,0,0.016,0.013,0.214,0.005,3.81,0.053,2.146,0.001,7.613,0.001,0,0.387,0.009,7.095,0.121,0,2.006,1.756,0.077,0,0.07,0.011,0.092,0,0,0,0.15,97,0.272,1.16,1.271,2.201,2.396,0.712,0.298,1.086,0.983,1.35,1.719,1.116,1.517,2.528,4.125,1.164,1.045,1.117,0,0,,,,,,,,,,,,,,,,,,
Pork, cured, ham, rump, bone-in, separable lean and fat, unheated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.19,176,735,22.27,9.38,2.65,0.52,0,0.06,0,0.06,0,0,0,0,7,1.01,22,251,358,722,2.42,0.769,0.022,20.6,0,0.482,0.199,6.417,0.595,0.472,1,0,1,1,84,5.7,0.53,0,2,2,0,0,0,6,0,0,0.32,0,0,0.05,0,0.02,0,0.03,0,0,0,3.008,0,0,0,0.001,0,0.107,0,1.893,0.027,0.959,0.014,0.007,3.966,0,0,0.205,0,3.701,0.061,0,1.356,1.169,0.059,0,0.046,0.002,0.08,0,0,0,0.07,62,0.207,0.991,1.001,1.776,1.869,0.529,0.25,0.888,0.717,1.124,1.422,0.97,1.315,1.941,3.177,1.187,0.962,0.87,0,0,,,,,,
Pork, loin, leg cap steak, boneless, separable lean and fat, cooked, broiled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.72,158,659,27.57,4.41,1.07,0,0,0,7,0.97,23,221,366,76,4.11,0.073,0.01,32.1,0,0.481,0.387,8.205,0.772,0.43,1,0,1,1,88.4,7.1,0.69,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1.358,0,0,0,0,0,0.045,0,0.875,0.011,0.425,0.002,0,0,1.928,0,0,0.128,0,1.776,0.024,0,0.578,0.486,0.015,0,0.016,0,0.061,0,0,0,0.022,81,0.328,1.212,1.306,2.269,2.452,0.756,0.311,1.146,1.092,1.395,1.777,1.121,1.579,2.579,4.212,1.246,1.115,1.151,0,0,,,,,,,,,,,,,,,,,,
Pork, Shoulder petite tender, boneless, separable lean and fat, raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
